transaction_id,customer_id,transaction_amount,transaction_timestamp,merchant_id,merchant_category,location,device_id,payment_method,is_fraud
TX0033604,C000309,₹780.41,2025-02-13 13:50:25,M00280,grocery,Bengaluru,D000225,net_banking,0
TX0071575,C001918,266.16,2025-04-17 06:52:17,M00380,healthcare,Kolkata,D001041,wallet,0
TX0005551,C000114,$289,20/06/25 14:31,M00588,grocery,Ahmedabad,D001624,debit_card,0
TX0026077,C001760,660.46,04-20-2025 18:11:40,M00811,electronics,Hyderabad,D000148,debit_card,0
TX0020510,C000130,$421,28/05/25 07:07,M00710,online_retail,Lucknow,D000994,credit_card,0
TX0044293,C000692,₹123.19,02-02-2025 09:00:35,M00510,restaurant,Pune,D000476,upi,0
TX0003222,C000889,₹246.98,21/07/25 22:17,M00811,electronics,Pune,D000250,wallet,0
TX0015604,C000798,"₹3,295.44",07-05-2025 16:28:50,M00047,utilities,Ahmedabad,D000832,net_banking,0
TX0018168,C001065,"$1,189",2025-03-07 21:21:15,M00355,restaurant,Ahmedabad,D000258,wallet,0
TX0039822,C000823,₹70.00,06/04/25 15:18,M00622,travel,Hyderabad,D000936,upi,0
TX0000647,C002457,968.26,2025-02-18 15:26:11,M00220,restaurant,Lucknow,D001488,upi,0
TX0009682,C001126,158.39,2025-04-12 11:14:00,M00736,restaurant,Jaipur,D001031,credit_card,0
TX0054686,C000709, 1104.64 ,24/07/25 15:08,M00410,fuel,Chennai,D000641,net_banking,0
TX0084199,C002179, 387.52 ,14/05/25 04:44,M00132,online_retail,Bengaluru,D001512,wallet,0
TX0011895,C001927,$576,2025-03-07 06:55:35,M00799,electronics,Lucknow,D000226,debit_card,0
TX0010862,C002327,$221,04/01/25 09:25,M00355,restaurant,Delhi,D001403,credit_card,0
TX0058192,C000027,"$2,226",2025-01-29 17:55:38,M00029,utilities,Hyderabad,D001588,net_banking,0
TX0087032,C001732,636.00,2025-02-09 09:15:06,M00209,fuel,Mumbai,D001579,credit_card,0
TX0060718,C001857,₹535.82,28/03/25 07:36,M00616,utilities,Lucknow,D000121,credit_card,0
TX0089050,C000725,₹710.07,2025-03-19 07:16:20,M00322,jewelry,Ahmedabad,D000632,upi,0
TX0043493,C000008,₹44.49,2025-01-26 08:05:18,M00061,electronics,Pune,D001088,net_banking,0
TX0054763,C000856,136.73,2025-04-16 12:55:40,M00700,travel,Mumbai,D000835,upi,0
TX0094786,C002040,73.44,14 Jul 2025 18:22,M00593,online_retail,Chennai,D001528,net_banking,0
TX0002044,C002030,$973,2025-03-22 06:55:59,M00145,healthcare,Kolkata,D001647,net_banking,0
TX0068661,C002049,₹964.18,29 Apr 2025 15:11,M00739,utilities,Lucknow,D001359,credit_card,0
TX0022484,C002062,₹588.13,2025-02-26 18:49:04,M00202,restaurant,Hyderabad,D000971,net_banking,0
TX0075643,C002331,"$16,897",2025-07-01 17:29:52,M00508,fuel,Pune,D001339,upi,1
TX0046131,C000438,₹580.29,2025-03-09 16:27:46,M00316,fuel,Delhi,D000806,credit_card,0
TX0070275,C000341, 668.64 ,2025-02-06 16:39:44,M00818,travel,Pune,D000538,wallet,0
TX0033202,C000900,101.53,2025-03-25 12:52:28,M00488,fuel,Jaipur,D001473,debit_card,0
TX0039955,C000392,₹326.19,2025-07-27 21:12:27,M00474,fuel,Mumbai,D001077,debit_card,0
TX0030626,C001222,$141,02-27-2025 22:47:54,M00021,healthcare,Ahmedabad,D000971,upi,0
TX0084508,C002327,700.84,2025-05-18 08:28:41,M00779,healthcare,Mumbai,D000677,wallet,0
TX0090439,C001451,₹766.61,06-25-2025 14:48:25,M00388,grocery,Lucknow,D000734,upi,0
TX0026373,C000200,₹500.35,03/06/25 22:45,M00470,fuel,Ahmedabad,D001549,wallet,0
TX0013651,C000459,259.98,22 Apr 2025 06:30,M00728,fuel,Ahmedabad,D000476,credit_card,0
TX0078647,C001538,₹523.37,02-28-2025 09:11:58,M00745,entertainment,Lucknow,D000662,wallet,0
TX0017948,C001879, 1730.23 ,2025-02-02 21:57:17,M00364,utilities,Hyderabad,D000072,net_banking,0
TX0064193,C000638, 48.67 ,2025-06-02 10:48:36,M00136,travel,Bengaluru,D001222,credit_card,0
TX0032050,C002246,"₹1,537.16",28/01/25 16:03,M00011,grocery,Hyderabad,D001658,credit_card,0
TX0036281,C000524,₹374.79,2025-07-30 18:33:53,M00572,restaurant,Mumbai,D000391,wallet,0
TX0033347,C001274,₹544.69,2025-05-04 22:15:41,M00496,entertainment,Chennai,D000911,debit_card,0
TX0089439,C001007,₹367.87,03-02-2025 09:35:36,M00468,fuel,Chandigarh,D000491,net_banking,0
TX0008541,C001574, 185.67 ,25 Feb 2025 08:53,M00405,grocery,Bengaluru,D000235,debit_card,0
TX0019401,C001893,₹221.11,02-10-2025 22:39:06,M00827,jewelry,Hyderabad,D001568,credit_card,0
TX0023683,C000669,65.64,03/03/25 06:10,M00535,healthcare,Delhi,D000391,net_banking,0
TX0098994,C000935,1548.33,06-28-2025 16:19:32,M00345,electronics,Ahmedabad,D000075,upi,0
TX0089130,C001553,₹176.13,07-30-2025 16:25:48,M00077,entertainment,Bengaluru,D000263,net_banking,0
TX0092005,C000467,212.77,20/04/25 15:20,M00253,restaurant,Chandigarh,D000313,credit_card,0
TX0018974,C000111, 728.39 ,06/04/25 13:28,M00468,fuel,Chandigarh,D000883,debit_card,0
TX0063715,C000639, 182.09 ,2025-03-02 16:00:03,M00602,restaurant,Kochi,D000652,upi,0
TX0014173,C000817, 194.51 ,2025-06-12 14:21:45,M00474,fuel,Kochi,D001177,net_banking,0
TX0008487,C000419,$569,2025-06-30 09:28:12,M00515,entertainment,Mumbai,D000199,debit_card,0
TX0077468,C001494,$597,2025-06-18 22:56:42,M00206,electronics,Ahmedabad,D000963,net_banking,0
TX0090684,C001852,₹747.39,12/05/25 15:58,M00053,jewelry,Chandigarh,D000126,net_banking,0
TX0036073,C001802,1094.72,03/04/25 10:37,M00337,entertainment,Chennai,D001662,net_banking,0
TX0055373,C002293,₹562.83,07-28-2025 19:19:17,M00514,restaurant,Jaipur,D000017,upi,0
TX0058849,C001644,$429,21/06/25 06:14,M00662,jewelry,Kolkata,D000221,wallet,0
TX0048398,C000703,₹469.08,14 Mar 2025 10:09,M00457,grocery,Jaipur,D001219,upi,0
TX0053044,C001711,₹866.30,07-30-2025 06:34:10,M00701,healthcare,Chandigarh,D001231,upi,0
TX0095172,C000715,"₹1,147.07",27/04/25 17:47,M00332,electronics,Ahmedabad,D001319,net_banking,0
TX0010389,C001676,₹498.28,2025-02-26 16:04:19,M00591,entertainment,Ahmedabad,D000002,credit_card,0
TX0064358,C001505,₹254.41,27/07/25 07:02,M00551,travel,Jaipur,D001334,wallet,0
TX0015920,C000846,₹163.89,03/06/25 13:32,M00506,electronics,Kolkata,D001437,upi,0
TX0021158,C000850,1548.88,20/07/25 12:57,M00235,restaurant,Hyderabad,D000464,wallet,0
TX0091256,C002140,$274,07-06-2025 07:58:01,M00770,online_retail,Ahmedabad,D000770,wallet,0
TX0019777,C001594,₹126.89,14 Jul 2025 07:09,M00149,online_retail,Delhi,D000733,wallet,0
TX0009843,C000556,795.59,15/01/25 22:01,M00200,electronics,Ahmedabad,D000382,debit_card,0
TX0069725,C002497,247.90,07 Jan 2025 06:27,M00798,entertainment,Ahmedabad,D001306,wallet,0
TX0074867,C001200,249.56,11/01/25 13:14,M00367,grocery,Pune,D001622,upi,0
TX0067384,C001179, 1042.22 ,05/04/25 06:29,M00394,restaurant,Kolkata,D000857,upi,0
TX0065291,C001838,₹302.00,08 Mar 2025 14:44,M00215,jewelry,Ahmedabad,D000295,credit_card,0
TX0045258,C000817,195.93,2025-02-10 18:16:13,M00384,healthcare,Lucknow,D001090,debit_card,0
TX0030707,C002083,₹650.19,10/02/25 09:50,M00398,utilities,Bengaluru,D001034,net_banking,0
TX0097077,C002029,₹435.82,2025-02-19 14:45:26,M00511,travel,Ahmedabad,D001607,debit_card,0
TX0004453,C000394,$300,23/03/25 17:15,M00280,grocery,Jaipur,D000511,debit_card,0
TX0047728,C002445,"₹1,005.23",04/07/25 16:38,M00466,online_retail,Lucknow,D001660,wallet,0
TX0013823,C000390,$254,2025-03-02 10:17:12,M00725,entertainment,Chandigarh,D000869,debit_card,0
TX0018576,C001777, 126.66 ,06/04/25 22:41,M00007,healthcare,Chandigarh,D001394,wallet,0
TX0071891,C001521,$49,04 Jun 2025 14:41,M00574,travel,Jaipur,D001317,debit_card,0
TX0012883,C001938, 112.13 ,02/06/25 15:21,M00624,travel,Hyderabad,D001406,credit_card,0
TX0045697,C001843,₹220.99,25 Jun 2025 11:14,M00289,electronics,Hyderabad,D000665,credit_card,0
TX0041067,C001555, 803.97 ,29 Mar 2025 21:02,M00490,utilities,Ahmedabad,D001205,debit_card,0
TX0088287,C001531,$223,11/06/25 20:50,M00749,restaurant,Delhi,D000478,net_banking,0
TX0098398,C001798,204.94,07-17-2025 17:22:37,M00470,fuel,Lucknow,D001498,upi,0
TX0058730,C001804, 334.67 ,2025-05-16 14:07:31,M00806,online_retail,Mumbai,D000118,upi,0
TX0069938,C000015,₹220.57,07-16-2025 15:47:52,M00279,online_retail,Jaipur,D000375,debit_card,0
TX0096236,C000622,₹250.48,01/01/25 10:00,M00401,restaurant,Lucknow,D000764,upi,0
TX0040850,C002268,1933.44,22/02/25 18:36,M00795,healthcare,Chennai,D000748,wallet,1
TX0091758,C000042,₹984.36,06-14-2025 17:25:54,M00152,healthcare,Bengaluru,D000565,credit_card,0
TX0014456,C001978, 833.11 ,10 Jul 2025 07:40,M00700,travel,Chennai,D000676,net_banking,0
TX0029998,C001606,$752,2025-07-20 12:30:15,M00640,healthcare,Bengaluru,D000509,credit_card,0
TX0071692,C002033,₹303.07,24/02/25 09:22,M00396,online_retail,Chennai,D000690,credit_card,0
TX0022454,C000091,$781,03-02-2025 17:35:44,M00387,travel,Chennai,D000379,credit_card,0
TX0068215,C000819, 1765.84 ,2025-04-15 22:04:56,M00587,jewelry,Chandigarh,D000730,net_banking,0
TX0041063,C002120,433.18,2025-04-30 08:29:20,M00137,entertainment,Ahmedabad,D001266,upi,0
TX0003707,C000337,580.69,10/02/25 16:54,M00675,electronics,Bengaluru,D001582,debit_card,0
TX0010534,C002384,$126,11/03/25 09:10,M00575,restaurant,Pune,D000555,upi,0
TX0042462,C002140,₹562.18,2025-04-15 11:26:45,M00153,grocery,Jaipur,D001344,upi,0
TX0011242,C000762,$148,21/05/25 17:02,M00784,fuel,Delhi,D000071,upi,0
TX0079767,C002283,₹861.63,2025-01-26 21:26:08,M00518,entertainment,Delhi,D001136,credit_card,0
TX0029895,C002032, 476.22 ,30 Jan 2025 19:57,M00612,travel,Chandigarh,D001659,wallet,0
TX0034753,C001601,$135,2025-07-23 17:14:08,M00417,restaurant,Chandigarh,D000314,credit_card,0
TX0034162,C001738,$754,01-10-2025 14:57:39,M00270,entertainment,Chennai,D001292,debit_card,0
TX0008964,C001006,₹137.63,03-13-2025 10:26:13,M00300,jewelry,Bengaluru,D000112,debit_card,0
TX0023037,C001875,287.07,21 Jan 2025 17:14,M00455,grocery,Delhi,D001590,upi,0
TX0048046,C001052,₹503.87,29 Jul 2025 13:42,M00084,restaurant,Lucknow,D000229,wallet,0
TX0087369,C000913,"₹1,373.02",28 Jan 2025 15:39,M00597,healthcare,Chennai,D001084,credit_card,0
TX0029613,C000316,₹434.14,21/03/25 12:05,M00827,jewelry,Bengaluru,D000053,net_banking,0
TX0004862,C000136,585.92,2025-05-26 11:24:31,M00813,utilities,Kochi,D000067,credit_card,0
TX0065168,C001073,"₹3,912.65",27/06/25 14:36,M00049,healthcare,Chandigarh,D000064,credit_card,0
TX0034086,C001538,2461.10,01/03/25 16:41,M00615,grocery,Mumbai,D000871,credit_card,0
TX0061169,C000924,52.43,2025-02-04 20:48:08,M00187,entertainment,Chennai,D001007,wallet,0
TX0056492,C001982,₹622.24,2025-03-05 08:59:49,M00822,electronics,Bengaluru,D000678,wallet,0
TX0039160,C002453,₹905.44,2025-02-15 13:20:03,M00395,electronics,Kolkata,D000257,credit_card,0
TX0071995,C001160, 634.5 ,24/06/25 13:18,M00489,restaurant,Chennai,D000166,debit_card,0
TX0015790,C001931,1642.96,28/02/25 13:15,M00318,online_retail,Kolkata,D000468,wallet,0
TX0017524,C002050,"₹2,238.93",20/05/25 14:45,M00006,electronics,Pune,D000420,wallet,0
TX0036700,C000606,₹310.86,02-25-2025 16:44:19,M00429,fuel,Hyderabad,D000182,debit_card,0
TX0092279,C001442,₹96.90,01-08-2025 16:29:53,M00506,electronics,Hyderabad,D001457,wallet,0
TX0068573,C001932,115.50,2025-02-24 21:20:28,M00826,utilities,Bengaluru,D001401,net_banking,0
TX0072319,C001268,156.83,06-01-2025 21:51:58,M00564,restaurant,Kolkata,D001191,wallet,0
TX0007232,C002197,$754,06-19-2025 20:37:16,M00668,jewelry,Delhi,D000387,wallet,0
TX0061629,C002245,$610,05-02-2025 07:32:38,M00152,healthcare,Hyderabad,D000223,wallet,0
TX0033243,C001094,₹114.38,2025-07-12 15:00:41,M00169,healthcare,Kochi,D000312,debit_card,0
TX0009015,C002060, 233.71 ,26 Feb 2025 12:56,M00347,fuel,Chandigarh,D000211,net_banking,0
TX0031930,C001349,₹148.22,2025-02-10 13:07:18,M00695,utilities,Kolkata,D001276,wallet,0
TX0087400,C001303,₹179.62,05 May 2025 11:17,M00822,electronics,Hyderabad,D001081,net_banking,0
TX0059625,C000458, 58.69 ,04 Feb 2025 16:28,M00662,jewelry,Lucknow,D000330,credit_card,0
TX0017681,C001765,$85,2025-01-30 08:10:44,M00303,electronics,Ahmedabad,D001648,net_banking,0
TX0030036,C001247,₹690.16,07/03/25 14:16,M00441,grocery,Ahmedabad,D001179,net_banking,0
TX0087757,C001385,269.66,2025-03-31 07:40:09,M00298,restaurant,Hyderabad,D000611,upi,0
TX0070578,C002301,$175,04-12-2025 11:58:33,M00288,healthcare,Ahmedabad,D000530,upi,0
TX0011507,C002230,₹681.41,2025-03-20 17:24:33,M00362,grocery,Ahmedabad,D000602,debit_card,0
TX0046715,C001908,914.82,29/04/25 17:19,M00121,utilities,Chennai,D000429,debit_card,0
TX0001208,C002178,$394,06-06-2025 08:41:12,M00162,grocery,Ahmedabad,D001175,net_banking,0
TX0006367,C001074,"₹1,671.39",07-27-2025 07:48:14,M00256,entertainment,Bengaluru,D001505,net_banking,0
TX0046416,C000197,$515,12/02/25 20:28,M00810,entertainment,Ahmedabad,D000433,credit_card,0
TX0040362,C001592,₹74.52,2025-03-17 11:58:09,M00400,travel,Jaipur,D001635,credit_card,0
TX0068728,C001062,₹809.80,2025-06-05 13:38:58,M00665,travel,Kochi,D001122,credit_card,0
TX0028878,C002433,116.96,06-08-2025 19:53:53,M00128,grocery,Hyderabad,D000945,credit_card,0
TX0033832,C000428,₹97.50,2025-02-19 19:22:15,M00589,jewelry,Bengaluru,D000823,wallet,0
TX0068746,C000641,₹785.47,03-10-2025 18:18:16,M00217,restaurant,Bengaluru,D000866,debit_card,0
TX0088641,C000374,"$1,675",07-27-2025 15:10:57,M00219,utilities,Kolkata,D001389,credit_card,0
TX0072301,C000379,$518,2025-02-21 17:27:04,M00402,travel,Delhi,D000285,net_banking,0
TX0099309,C001716,$133,30/05/25 15:56,M00332,electronics,Bengaluru,D001488,debit_card,0
TX0069811,C002367,504.34,05-04-2025 00:31:40,M00589,jewelry,Lucknow,D000638,net_banking,0
TX0081827,C002384,328.30,2025-01-30 06:43:48,M00252,electronics,Hyderabad,D001549,debit_card,0
TX0099568,C001092,339.42,09 Mar 2025 19:53,M00230,grocery,Hyderabad,D000010,credit_card,0
TX0008908,C002209, 211.93 ,2025-04-02 11:26:20,M00509,restaurant,Kochi,D000886,credit_card,0
TX0056602,C001742,$148,2025-01-20 14:35:56,M00333,restaurant,Delhi,D000982,wallet,0
TX0042449,C001705,$748,01/03/25 07:08,M00279,online_retail,Lucknow,D000340,debit_card,0
TX0007561,C000741,"$2,823",01 Jan 2025 16:40,M00011,grocery,Mumbai,D000847,debit_card,0
TX0011977,C001014, 439.1 ,2025-06-03 11:04:19,M00184,online_retail,Jaipur,D000530,credit_card,0
TX0049596,C001105,₹841.04,01-18-2025 16:33:12,M00600,restaurant,Ahmedabad,D001638,upi,0
TX0001087,C001350,$169,2025-07-25 06:24:05,M00132,online_retail,Mumbai,D001479,upi,0
TX0062845,C002023,751.46,02-23-2025 12:37:12,M00674,restaurant,Kochi,D001005,debit_card,0
TX0005532,C001576,$229,2025-03-17 08:05:30,M00111,healthcare,Chennai,D000970,credit_card,0
TX0053931,C000564,"₹1,388.32",23/01/25 18:41,M00328,healthcare,Chennai,D001147,debit_card,0
TX0040285,C000463,2287.09,2025-06-23 19:18:23,M00418,entertainment,Chennai,D000977,net_banking,0
TX0032824,C000935,738.70,2025-05-06 11:53:52,M00527,grocery,Jaipur,D000592,wallet,0
TX0046687,C000206,₹253.70,2025-01-06 22:47:30,M00611,entertainment,Mumbai,D000831,wallet,0
TX0069169,C002372,221.17,2025-01-12 19:26:16,M00424,restaurant,Lucknow,D001547,debit_card,0
TX0048203,C001968, 1188.62 ,14 Jan 2025 18:45,M00008,electronics,Chennai,D000786,debit_card,0
TX0059864,C000263,₹85.30,03/05/25 19:03,M00663,jewelry,Kolkata,D000416,net_banking,0
TX0072260,C001675,₹495.75,2025-03-29 15:46:26,M00035,electronics,Kolkata,D000427,credit_card,0
TX0093552,C002099,₹350.67,16/03/25 19:26,M00014,restaurant,Chandigarh,D000628,credit_card,0
TX0082528,C000387,713.64,2025-02-02 17:21:54,M00504,jewelry,Chennai,D001309,debit_card,0
TX0037857,C001543,₹376.27,03-04-2025 21:38:28,M00493,online_retail,Jaipur,D000759,credit_card,0
TX0007957,C001761,₹615.22,08/03/25 10:04,M00090,restaurant,Kolkata,D000102,credit_card,0
TX0029566,C002305,₹233.43,02/06/25 15:03,M00542,healthcare,Chennai,D001073,credit_card,0
TX0000664,C002471,$245,21/02/25 09:31,M00134,fuel,Kochi,D000752,wallet,0
TX0036546,C001522,225.50,2025-03-08 21:57:02,M00383,jewelry,Delhi,D001282,credit_card,0
TX0065590,C001108,₹298.08,05-11-2025 09:09:11,M00295,utilities,Chennai,D000421,net_banking,0
TX0051237,C000246,902.81,2025-03-29 04:17:54,M00403,travel,Jaipur,D000798,wallet,0
TX0017947,C002456,₹564.06,29 Jul 2025 12:15,M00797,travel,Chennai,D001288,credit_card,0
TX0008858,C001196,1349.33,15 Jan 2025 19:18,M00063,fuel,Hyderabad,D000857,debit_card,0
TX0060158,C001342, 799.22 ,2025-06-07 15:58:14,M00681,electronics,Ahmedabad,D000943,debit_card,0
TX0074245,C000148,260.53,26 Apr 2025 17:24,M00011,grocery,Chandigarh,D001154,debit_card,0
TX0051444,C000641,825.97,08/02/25 15:26,M00807,travel,Delhi,D001279,wallet,0
TX0069847,C001226,"₹1,609.13",2025-02-15 11:17:34,M00448,jewelry,Chennai,D001458,upi,0
TX0064081,C000633,₹214.96,01-03-2025 06:13:27,M00222,electronics,Kochi,D000443,wallet,0
TX0019770,C000168, 1900.83 ,2025-06-06 18:17:39,M00213,travel,Chandigarh,D000444,wallet,0
TX0025781,C001639, 1237.72 ,2025-01-30 15:43:42,M00359,healthcare,Ahmedabad,D000633,upi,0
TX0089097,C000711,$881,25/06/25 07:14,M00351,travel,Chennai,D001470,wallet,0
TX0019860,C002213,₹579.01,06-27-2025 18:42:09,M00717,jewelry,Kochi,D000045,wallet,0
TX0047382,C001350,₹724.56,07 Jul 2025 00:24,M00116,travel,Hyderabad,D001371,upi,1
TX0044434,C000062,₹582.09,16/06/25 19:10,M00486,grocery,Lucknow,D001000,upi,0
TX0032563,C001908,"$1,162",25 Jun 2025 14:47,M00011,grocery,Lucknow,D001175,debit_card,0
TX0012666,C001819,$176,23/05/25 13:05,M00186,healthcare,Chennai,D000498,wallet,0
TX0074646,C001854,"₹1,783.86",2025-01-24 14:26:22,M00240,utilities,Lucknow,D001079,net_banking,0
TX0097718,C001126,₹303.56,18 Mar 2025 01:48,M00362,grocery,Bengaluru,D000428,wallet,0
TX0099021,C001876,₹23.49,02-25-2025 21:58:46,M00745,entertainment,Chandigarh,D000225,credit_card,0
TX0037226,C001435,₹268.46,2025-03-13 16:56:01,M00009,jewelry,Delhi,D000095,net_banking,0
TX0047297,C002340,$628,02/02/25 12:56,M00267,fuel,Hyderabad,D000036,credit_card,0
TX0019999,C001647, 39.8 ,19/04/25 14:51,M00397,healthcare,Bengaluru,D001643,upi,0
TX0057009,C000621,311.05,25/05/25 21:39,M00294,restaurant,Chandigarh,D000547,debit_card,0
TX0028674,C001125, 491.06 ,2025-02-07 20:41:42,M00769,restaurant,Chandigarh,D000549,credit_card,0
TX0049834,C001930,₹344.42,04 Jan 2025 09:18,M00150,travel,Hyderabad,D000579,debit_card,0
TX0088971,C001052,"₹1,120.02",2025-05-01 19:17:18,M00560,fuel,Ahmedabad,D001303,net_banking,0
TX0070846,C002414,185.69,25/04/25 07:50,M00260,grocery,Lucknow,D001655,credit_card,0
TX0015352,C001031,344.52,2025-03-19 22:27:54,M00795,healthcare,Chennai,D000164,debit_card,0
TX0092605,C000186, 903.89 ,05-04-2025 08:53:14,M00552,entertainment,Mumbai,D000265,credit_card,0
TX0006727,C001537,664.72,2025-03-20 17:43:17,M00102,healthcare,Chennai,D001080,net_banking,0
TX0087818,C000763,₹489.10,14 Feb 2025 16:23,M00691,grocery,Kochi,D001137,upi,0
TX0009502,C000266,3391.77,2025-06-28 10:16:31,M00034,online_retail,Pune,D001034,credit_card,0
TX0046312,C001182,371.70,01/04/25 15:41,M00530,restaurant,Delhi,D001314,upi,0
TX0054110,C000063,$442,07-26-2025 14:11:58,M00686,utilities,Pune,D000974,net_banking,0
TX0067849,C000210,640.58,2025-05-10 16:04:08,M00421,restaurant,Ahmedabad,D001632,wallet,0
TX0044202,C000211,₹205.79,2025-07-25 09:56:44,M00681,electronics,Bengaluru,D000991,net_banking,0
TX0096863,C001725,"$1,454",17/04/25 10:48,M00025,jewelry,Kolkata,D000771,credit_card,0
TX0026102,C002249,"₹1,293.16",16 Jan 2025 06:11,M00348,electronics,Kochi,D001622,credit_card,0
TX0002398,C001008,$273,2025-01-27 19:17:30,M00654,entertainment,Kolkata,D000852,debit_card,0
TX0085546,C001297,"$1,102",10/04/25 16:37,M00270,entertainment,Lucknow,D000909,debit_card,0
TX0096201,C000995,1438.82,28/05/25 12:15,M00470,fuel,Chennai,D000727,wallet,0
TX0058922,C001735,₹324.87,2025-04-17 18:01:21,M00497,restaurant,Chandigarh,D000643,net_banking,0
TX0031689,C001138,"$1,000",2025-04-22 20:12:21,M00453,restaurant,Lucknow,D000636,upi,0
TX0015731,C001468,$125,12/04/25 21:58,M00803,entertainment,Mumbai,D001343,wallet,0
TX0094361,C002172,₹148.57,2025-01-10 22:12:54,M00568,healthcare,Bengaluru,D001482,debit_card,0
TX0008649,C001331, 152.06 ,02-17-2025 07:56:55,M00746,grocery,Chennai,D000700,wallet,0
TX0089338,C001490,2112.20,19/02/25 08:04,M00513,grocery,Chandigarh,D001344,debit_card,0
TX0011623,C000236,₹697.77,2025-03-23 00:13:11,M00765,fuel,Bengaluru,D001486,wallet,0
TX0091329,C001809,₹222.28,2025-05-08 18:01:40,M00227,entertainment,Mumbai,D000694,debit_card,0
TX0075360,C002025,$147,2025-07-16 12:57:52,M00742,restaurant,Pune,D001321,debit_card,0
TX0014827,C002445,₹345.53,2025-01-25 17:49:47,M00663,jewelry,Bengaluru,D000611,debit_card,0
TX0058879,C002072,₹375.36,13/05/25 11:54,M00788,fuel,Chennai,D000850,debit_card,0
TX0089446,C001499,$861,2025-04-11 09:08:48,M00098,fuel,Lucknow,D000222,net_banking,0
TX0088875,C000585,"$1,499",14/03/25 17:59,M00741,healthcare,Kolkata,D000746,upi,0
TX0020162,C001056,$389,05-12-2025 11:15:37,M00488,fuel,Chandigarh,D000180,net_banking,0
TX0078879,C000423,₹588.36,05-10-2025 13:40:52,M00228,grocery,Delhi,D001124,net_banking,0
TX0020113,C000271,427.07,18/03/25 22:21,M00564,restaurant,Kochi,D001661,upi,0
TX0045303,C001354,"$2,664",07-16-2025 17:41:00,M00137,entertainment,Ahmedabad,D001315,net_banking,1
TX0069256,C000666,$694,2025-03-26 01:21:35,M00719,utilities,Lucknow,D000702,credit_card,0
TX0024776,C000405,316.65,2025-07-14 08:05:13,M00395,electronics,Lucknow,D001629,upi,0
TX0045539,C000139,₹511.21,02-02-2025 13:24:35,M00610,travel,Bengaluru,D000621,net_banking,0
TX0062464,C000812,1096.24,01 May 2025 06:08,M00008,electronics,Ahmedabad,D001569,net_banking,0
TX0001977,C000194, 379.35 ,2025-02-03 15:38:38,M00236,restaurant,Kolkata,D000620,upi,0
TX0066724,C000694,"₹1,388.55",28/07/25 12:22,M00752,fuel,Chandigarh,D000161,debit_card,0
TX0031841,C000863,$320,07-02-2025 14:42:10,M00673,utilities,Kolkata,D001232,upi,0
